ID,Make,Model,Price,Year,Odometer,Fuel type,Engine type,Color,Body,Transmission,Drive
16152850,SEAT,Ibiza,400,1994,250000,бензин,1400,черный,хэтчбек 3 дв.,Механика,Передний
16148089,SEAT,Ibiza,400,1991,279000,бензин,1200,красный,хэтчбек 5 дв.,Механика,Передний
16147110,Renault,19,400,1992,356000,бензин,1700,синий,седан,Механика,Передний
16146258,Lada (ВАЗ),2106,400,1999,12258,бензин,1600,белый,седан,Механика,Задний
16142869,Opel,Vectra,400,1991,250000,бензин,1600,бордовый,седан,Механика,Передний
16139158,Volkswagen,Golf,400,1985,100000,бензин,1800,красный,хэтчбек 5 дв.,Механика,Передний
16138955,Volkswagen,Golf,400,1988,300000,бензин,1800,серебристый,хэтчбек 5 дв.,Механика,Передний
16137153,Volkswagen,Golf,400,1985,1111111,дизель,1600,красный,хэтчбек 3 дв.,Механика,Передний
16137061,Hyundai,Accent,400,1996,10000,бензин,1300,серебристый,хэтчбек 3 дв.,Механика,Передний
16136648,Lada (ВАЗ),2121 Нива,400,1983,250000,бензин,1600,синий,хэтчбек 3 дв.,Механика,Подключаемый полный
16135921,Lada (ВАЗ),2107,400,1997,16286,бензин,1500,зеленый,седан,Механика,Задний
16135677,Ford,Escort,400,1995,5555,бензин,1300,синий,хэтчбек 5 дв.,Механика,Передний
16135587,Lada (ВАЗ),2108,400,1990,60000,бензин,1500,синий,хэтчбек 3 дв.,Механика,Передний
16133066,Fiat,Tempra,400,1991,320000,бензин,1400,синий,седан,Механика,Передний
16132540,Suzuki,Swift,400,2000,300000,бензин,1000,синий,хэтчбек 5 дв.,Механика,Передний
16131961,ГАЗ,24,400,1984,850000,бензин,2400,другой,седан,Механика,Задний
16131561,Mitsubishi,Galant,400,1993,111111,бензин,1800,зеленый,седан,Механика,Передний
16126024,Opel,Vectra,400,1992,240000,бензин,1600,фиолетовый,хэтчбек 5 дв.,Механика,Передний
16124882,Ford,Escort,400,1997,236000,бензин,1600,красный,хэтчбек 3 дв.,Механика,Передний
16124702,ЛуАЗ,969,400,1980,123453,бензин,1000,зеленый,внедорожник 3 дв.,Механика,Подключаемый полный
16123725,Ford,Orion,400,1991,500000,бензин,1600,серый,седан,Механика,Передний
16123579,Nissan,Primera,400,1991,310000,бензин,2000,черный,седан,Механика,Передний
16123224,Opel,Astra,400,1993,370000,бензин,1600,синий,хэтчбек 5 дв.,Механика,Передний
16123142,Lada (ВАЗ),2106,400,1988,200000,бензин,1100,другой,седан,Механика,Задний
16120866,Renault,Megane,400,1997,280000,бензин,1600,зеленый,хэтчбек 5 дв.,Механика,Передний
16114921,Ford,Scorpio,400,1986,400000,бензин,2000,синий,хэтчбек 5 дв.,Механика,Задний
16114732,Mitsubishi,Galant,400,1993,320000,бензин,1800,синий,седан,Автомат,Передний
16114598,Nissan,Sunny,400,1993,350000,бензин,1600,красный,седан,Механика,Передний
16114335,Daewoo,Nexia,400,1995,350000,бензин,1500,красный,хэтчбек 3 дв.,Механика,Передний
16114315,Ford,Escort,400,1992,350000,дизель,18000,синий,хэтчбек 5 дв.,Механика,Передний
16113763,Opel,Kadett,400,1985,214,бензин,1300,белый,седан,Механика,
16113696,Mitsubishi,Galant,400,1989,390,бензин,2000,черный,седан,Механика,Передний
16113576,Alfa Romeo,146,400,1995,54679,бензин,1500,красный,хэтчбек 5 дв.,Механика,Передний
16111711,Opel,Ascona,400,1986,853783,бензин,2000,красный,седан,Механика,Передний
16111532,Ford,Mondeo,400,1996,340000,бензин,1600,зеленый,универсал,Механика,Передний
16111207,Lada (ВАЗ),2101,400,1977,275000,бензин,1300,зеленый,седан,Механика,Задний
16110818,Volkswagen,Scirocco,400,1983,999999,бензин,1600,красный,купе,Механика,Передний
16107266,Volvo,460,400,1995,123456,бензин,2000,черный,седан,Механика,Передний
16106698,Volkswagen,Santana,400,1985,9999999,бензин,1800,серый,седан,Механика,Передний
16105792,SEAT,Ibiza,400,1992,120000,бензин,1200,зеленый,хэтчбек 5 дв.,Механика,Передний
16103935,SEAT,Ibiza,400,1990,19999,бензин,1200,синий,хэтчбек 3 дв.,Механика,Передний
16102698,Ford,Escort,400,1996,375000,бензин,1400,красный,хэтчбек 5 дв.,Механика,Передний
16102679,Ford,Fiesta,400,1990,200000,бензин,1100,синий,хэтчбек 5 дв.,Механика,Передний
16102370,Ford,Sierra,400,1986,555300,бензин,1800,красный,хэтчбек 5 дв.,Механика,Задний
16102136,ГАЗ,3110,400,1999,200000,бензин,2400,серый,седан,Механика,Задний
16102080,Volkswagen,Golf,400,1986,366666,бензин,1600,белый,хэтчбек 5 дв.,Механика,Передний
16100089,SEAT,Ibiza,400,1992,300000,бензин,1200,красный,хэтчбек 5 дв.,Механика,Передний
16098386,Volkswagen,Golf,400,1989,4000,бензин,1600,синий,хэтчбек 3 дв.,Механика,Передний
16098043,Lada (ВАЗ),2106,400,1988,96000,бензин,1500,зеленый,седан,Механика,Задний
16097334,Lada (ВАЗ),2101,400,1979,1,бензин,1300,красный,седан,Механика,Задний
16093081,Mazda,626,400,1987,345000,бензин,2000,белый,хэтчбек 5 дв.,Механика,Передний
16092414,Ford,Escort,400,1993,4444444,дизель,1800,белый,хэтчбек 5 дв.,Механика,Передний
16090524,Ford,Escort,400,1991,3,бензин,1600,красный,хэтчбек 5 дв.,Механика,Передний
16090264,Mercedes-Benz,190 (W201),400,1985,500000,дизель,20000,белый,седан,Механика,Задний
16089429,Ford,Scorpio,400,1991,11111,бензин,2000,черный,седан,Механика,Задний
16085462,Lada (ВАЗ),2106,400,1996,350000,бензин,1500,красный,седан,Механика,Задний
16084712,Nissan,Sunny,400,1991,275000,бензин,1400,белый,седан,Механика,Передний
16084294,Peugeot,405,400,1994,350000,бензин,1800,бордовый,седан,Механика,Передний
16083829,Renault,11,400,1988,213011,бензин,1700,белый,хэтчбек 5 дв.,Механика,Передний
16082646,Citroen,Saxo,400,1996,1,бензин,1100,синий,хэтчбек 3 дв.,Механика,Передний
16082238,Lada (ВАЗ),2104,400,2012,43000,бензин,1600,черный,универсал,Механика,Задний
16080934,Volkswagen,Jetta,400,1985,280000,дизель,1600,синий,седан,Механика,
16080806,Renault,19,400,1992,10000,бензин (гибрид),1700,бордовый,хэтчбек 5 дв.,Механика,Передний
16079321,Renault,19,400,1993,350000,бензин,1700,серебристый,хэтчбек 5 дв.,Механика,Передний
16076352,Renault,Clio,400,1993,450000,бензин,1200,красный,хэтчбек 3 дв.,Механика,Передний
16075689,Ford,Sierra,400,1991,230000,бензин,1600,красный,седан,Механика,Задний
16075537,Renault,19,400,1991,290000,бензин,1700,черный,хэтчбек 5 дв.,Механика,Передний
16074348,Mazda,323F,400,1990,380000,бензин,1600,серый,хэтчбек 5 дв.,Механика,Передний
16074137,Audi,100,400,1988,400000,дизель,2000,белый,универсал,Механика,Передний
16066250,Lada (ВАЗ),2109,400,1995,22300,бензин,1500,красный,хэтчбек 5 дв.,Механика,Передний
16065235,Ford,Orion,400,1993,33333,бензин,1400,черный,седан,Механика,Передний
16062245,Renault,19,400,1993,330000,бензин,1400,серебристый,седан,Механика,Передний
16061857,Ford,Focus,400,2000,351000,бензин,2000,черный,хэтчбек 3 дв.,Автомат,Передний
16061407,Renault,19,400,1995,370000,бензин,1800,синий,хэтчбек 5 дв.,Механика,Передний
16055335,Renault,19,400,1994,400000,дизель,1900,черный,хэтчбек 5 дв.,Механика,Передний
16054553,Peugeot,405,400,1992,12345,бензин,1600,белый,универсал,Механика,
16050818,Lada (ВАЗ),2101,400,1981,133000,бензин,1600,синий,седан,Механика,Задний
16047379,Audi,80,400,1983,600,бензин,1800,белый,седан,Механика,Передний
16044556,Nissan,Sunny,400,1991,546345,дизель,2000,синий,хэтчбек 5 дв.,Механика,Передний
16043290,Nissan,Almera,400,1997,380000,бензин (пропан-бутан),1400,черный,хэтчбек 3 дв.,Механика,Передний
16038130,Audi,100,400,1983,420000,бензин,2100,серый,седан,Механика,Передний
16037847,Ford,Mondeo,400,1994,450000,бензин,1800,фиолетовый,седан,Механика,Передний
16035187,Audi,100,400,1984,355000,бензин,1800,белый,седан,Механика,Передний
16031399,Audi,100,400,1985,2552626,бензин (пропан-бутан),1800,синий,седан,Механика,Передний
16026411,Kia,Sephia,400,1994,300000,бензин,1500,синий,седан,Механика,
16023250,Lada (ВАЗ),21099,400,1993,75000,бензин,1300,серый,седан,Механика,Передний
16020742,Lada (ВАЗ),2109,400,1995,22500,бензин,1500,красный,хэтчбек 5 дв.,Механика,Передний
16015486,Kia,Sephia,400,1996,250320,бензин (пропан-бутан),1800,синий,седан,Механика,Передний
16014443,Nissan,Primera,400,1994,333000,дизель,2000,другой,хэтчбек 5 дв.,Механика,Передний
16013565,Citroen,Xantia,400,1993,333333,бензин,1600,серый,хэтчбек 5 дв.,Механика,Передний
16004213,Mercedes-Benz,E-Класс,400,1987,1,бензин,2300,серый,седан,Механика,Задний
16002702,Mazda,929,400,1986,278000,бензин,2000,синий,седан,Автомат,Передний
16000680,Mazda,323F,400,1998,250000,бензин,1800,синий,хэтчбек 5 дв.,Механика,Передний
16000549,Volkswagen,Jetta,400,1984,300000,бензин,1600,серый,седан,Механика,Передний
16000538,Ford,Econovan,400,1984,300000,дизель,2000,красный,микроавтобус пассажирский,Механика,Задний
16000333,Peugeot,405,400,1991,270000,бензин (пропан-бутан),1600,серебристый,универсал,Механика,Передний
15998515,Mazda,626,400,1995,238963,дизель,2000,зеленый,хэтчбек 5 дв.,Механика,Передний
15998130,Ford,Escort,400,1994,140000,дизель,1800,серый,хэтчбек 5 дв.,Механика,Передний
15997878,ГАЗ,24,400,1988,98450,бензин,2400,синий,седан,Механика,Задний
15997758,Opel,Vectra,400,1990,100000,бензин,2000,синий,седан,Механика,Передний
15996802,Audi,80,400,1986,500000,бензин,1600,красный,седан,Механика,Передний
15990984,Volkswagen,Jetta,400,1986,9999999,бензин,1800,серебристый,седан,Механика,Передний
15990163,Peugeot,405,400,1990,99999,бензин,1600,другой,седан,Механика,Передний
15987992,Mercedes-Benz,190 (W201),400,1983,1111111,бензин,2000,зеленый,седан,Механика,Задний
15986974,Lada (ВАЗ),21099,400,1997,160000,бензин,1500,серебристый,седан,Механика,Передний
15985608,Lada (ВАЗ),2109,400,1988,111111,бензин,1600,белый,хэтчбек 5 дв.,Механика,Передний
15983357,Volkswagen,Golf,400,1987,300000,бензин,1800,красный,хэтчбек 5 дв.,Механика,Передний
15983041,Toyota,Lite Ace,400,1990,300000,бензин,1800,серебристый,легковой фургон,Механика,Задний
15981848,Mitsubishi,Galant,400,1994,350000,дизель,2000,коричневый,хэтчбек 5 дв.,Механика,Передний
15971127,Suzuki,Swift,400,1995,11111,бензин,1000,белый,хэтчбек 3 дв.,Механика,Передний
15968638,Volkswagen,Santana,400,1983,259361,бензин,1800,красный,седан,Механика,Передний
15967580,Citroen,XM,400,1994,241000,бензин,2000,синий,хэтчбек 5 дв.,Автомат,Передний
15964527,Rover,400,400,1997,400000,бензин,1400,серебристый,хэтчбек 5 дв.,Механика,Передний
15962677,Volkswagen,Passat,400,1981,150000,дизель,1600,белый,универсал,Механика,Передний
15960961,Citroen,ZX,400,1994,380000,бензин,1400,другой,хэтчбек 5 дв.,Механика,Передний
15960671,Volkswagen,Golf,400,1982,6666666,дизель,1600,зеленый,хэтчбек 5 дв.,Механика,Передний
15960441,Lada (ВАЗ),2106,400,1992,100000,бензин,1500,синий,хэтчбек 5 дв.,Механика,Задний
15960439,Rover,600,400,1994,300000,бензин,2300,зеленый,седан,Механика,Передний
15958103,Volkswagen,Golf,400,1986,900000,бензин,1300,красный,хэтчбек 3 дв.,Механика,Передний
15956142,Opel,Ascona,400,1983,8000,бензин (пропан-бутан),1800,синий,седан,Механика,Передний
15955884,ЛуАЗ,969,400,1977,47000,бензин,1197,синий,внедорожник 3 дв.,Механика,Подключаемый полный
15955784,Opel,Vectra,400,1990,645000,бензин,1800,зеленый,седан,Механика,Передний
15943717,Skoda,Felicia,400,1995,300000,бензин,1300,красный,хэтчбек 5 дв.,Механика,Передний
15939251,Hyundai,Accent,400,1998,400000,бензин,1300,красный,хэтчбек 3 дв.,Механика,Передний
15938771,ЗАЗ,965,400,1967,50000,бензин,900,другой,купе,Механика,Задний
15935568,Lada (ВАЗ),2106,400,1987,100000,бензин,1500,другой,седан,Механика,Задний
15931027,Renault,19,400,1992,348730,бензин,1700,серебристый,хэтчбек 5 дв.,Механика,Передний
15929948,ГАЗ,3110,400,1999,125000,бензин,2400,другой,седан,Механика,Задний
15929112,ЗАЗ,968,400,1988,160000,бензин,1200,желтый,купе,Механика,
15908854,Renault,Safrane,400,1994,400000,бензин,2200,белый,хэтчбек 5 дв.,Механика,Передний
15907039,ЗАЗ,1102 Таврия,400,2006,90000,бензин,1200,белый,хэтчбек 3 дв.,Механика,Передний
15904557,Opel,Kadett,400,1991,350000,дизель,1600,синий,универсал,Механика,Передний
15903221,Москвич,412,400,1984,96000,бензин (пропан-бутан),1500,желтый,седан,Механика,Задний
15894656,Volkswagen,Golf,400,1988,10,бензин,1800,красный,хэтчбек 5 дв.,Механика,Передний
15890855,Fiat,Croma,400,1993,9999999,дизель,1900,черный,хэтчбек 5 дв.,Механика,Передний
15886864,Lada (ВАЗ),2104,400,1992,250000,бензин,1500,белый,универсал,Механика,Задний
15880726,Ford,Orion,400,1992,981000,бензин,1400,красный,седан,Механика,Передний
15879402,Volkswagen,Jetta,400,1984,300000,бензин,1800,серый,седан,Механика,Передний
15879316,Peugeot,405,400,1995,350000,бензин,1800,серый,универсал,Механика,Передний
15874675,Opel,Omega,400,1993,111111,бензин,2000,синий,универсал,Механика,Задний
15866668,SEAT,Cordoba,400,1994,2467894,бензин,1800,серый,седан,Механика,Передний
15862019,Lada (ВАЗ),2104,400,2002,4111,бензин,1700,зеленый,универсал,Механика,Задний
15860818,Peugeot,605,400,1990,400000,бензин,2000,белый,седан,Механика,Передний
15859209,Suzuki,Baleno,400,1996,350000,бензин,1600,зеленый,седан,Механика,Передний
15858687,Hyundai,Pony,400,1993,200,бензин,1500,синий,седан,Механика,Передний
15858097,Lada (ВАЗ),2101,400,1977,100000,бензин (пропан-бутан),1200,оранжевый,седан,Механика,Задний
15855091,Renault,Megane,400,1997,0,бензин,1400,синий,хэтчбек 5 дв.,Механика,Передний
15836606,Audi,100,400,1983,1,бензин,2000,синий,седан,Механика,Передний
15832577,Citroen,Xantia,400,1994,111,бензин,1600,синий,хэтчбек 5 дв.,Механика,Передний
15826892,Audi,100,400,1987,390000,бензин,1900,синий,седан,Механика,Передний
15826344,Opel,Vectra,400,1991,282000,бензин,1600,серый,седан,Механика,Передний
15824705,Renault,Clio,400,1993,116000,бензин,1200,синий,хэтчбек 3 дв.,Механика,Передний
15823177,Renault,Laguna,400,1997,9999999,бензин,2000,серебристый,хэтчбек 5 дв.,Автомат,Передний
15820620,Lada (ВАЗ),2106,400,1996,400000,бензин,1600,желтый,седан,Механика,Задний
15815150,Volkswagen,Passat,400,1991,362900,бензин,2000,синий,седан,Механика,Передний
15787285,Mercedes-Benz,190 (W201),400,1987,320000,бензин,2000,другой,седан,Механика,Задний
15787207,Wartburg,353,400,1991,1,бензин (пропан-бутан),1300,красный,седан,Механика,Передний
15787048,Rover,600,400,1996,150000,бензин,2000,черный,седан,Механика,Передний
15785774,Lada (ВАЗ),2106,400,1987,100000,бензин,1300,коричневый,седан,Механика,Задний
15784954,Nissan,Primera,400,1996,340000,бензин,2000,красный,седан,Механика,Передний
15754187,Volkswagen,Santana,400,1984,100000,бензин,1800,синий,седан,Механика,Передний
15750888,Nissan,Cherry,400,1985,260000,дизель,1700,красный,седан,Механика,Передний
15738711,Москвич,412,400,1991,37000,бензин,1500,зеленый,седан,Механика,Задний
15728660,Mitsubishi,Galant,400,1996,300000,бензин,1800,зеленый,седан,Механика,Передний
15726643,Toyota,Corolla,400,1991,500000,дизель,1800,серый,универсал,Механика,Передний
15713933,Isuzu,Midi,400,1991,99999,дизель,2200,белый,микроавтобус пассажирский,Механика,
15713272,Volkswagen,Golf,400,1995,234123,бензин,1800,белый,хэтчбек 5 дв.,Автомат,Передний
15687046,BMW,7 серия,400,1984,100000,бензин,2800,синий,седан,Механика,Задний
15680383,Renault,19,400,1993,250000,бензин,1800,серый,седан,Механика,Передний
15678872,Audi,100,400,1983,55555,бензин,1800,черный,седан,Механика,Передний
15676479,Fiat,Punto,400,1996,300000,бензин,1200,красный,хэтчбек 5 дв.,Механика,Передний
15658153,Alfa Romeo,155,400,1996,999999,бензин,1600,черный,седан,Механика,Передний
15644627,Ford,Mondeo,400,1997,1111,дизель,1800,фиолетовый,универсал,Механика,Передний
15639013,Opel,Vectra,400,1995,333333,бензин,1600,зеленый,седан,Механика,Передний
15627603,Lada (ВАЗ),21099,400,1997,10000,бензин,1500,серый,седан,Механика,Передний
15616522,Suzuki,Swift,400,1992,250000,бензин,1000,синий,хэтчбек 5 дв.,Механика,Задний
15599196,SEAT,Cordoba,400,1997,500000,бензин,1600,синий,универсал,Механика,Передний
15599008,Volkswagen,Passat,400,1987,500000,бензин,1600,синий,седан,Механика,Передний
